x t u
0.976562 0.460938 0.0853514
0.984375 0.460938 0.0569295
0.976562 0.46875 0.0854732
0.984375 0.46875 0.0570108
0.992188 0.460938 0.0284733
1 0.460938 1.42086e-16
0.992188 0.46875 0.028514
1 0.46875 1.42289e-16
0.945312 0.476562 0.198915
0.953125 0.476562 0.170722
0.945312 0.484375 0.199188
0.953125 0.484375 0.170956
0.960938 0.476562 0.142426
0.96875 0.476562 0.114044
0.960938 0.484375 0.142621
0.96875 0.484375 0.1142
0.945312 0.492188 0.199456
0.953125 0.492188 0.171186
0.945312 0.5 0.199718
0.953125 0.5 0.171411
0.960938 0.492188 0.142813
0.96875 0.492188 0.114354
0.960938 0.5 0.143001
0.96875 0.5 0.114504
0.976562 0.476562 0.0855929
0.984375 0.476562 0.0570906
0.976562 0.484375 0.0857103
0.984375 0.484375 0.0571689
0.992188 0.476562 0.0285539
1 0.476562 1.42488e-16
0.992188 0.484375 0.0285931
1 0.484375 1.42684e-16
0.976562 0.492188 0.0858255
0.984375 0.492188 0.0572457
0.976562 0.5 0.0859385
0.984375 0.5 0.0573211
0.992188 0.492188 0.0286315
1 0.492188 1.42875e-16
0.992188 0.5 0.0286692
1 0.5 1.43063e-16
0 0.507812 0
0.0078125 0.507812 0.0287062
0.015625 0.507812 0.057395
0 0.515625 0
0.0078125 0.515625 0.0287424
0.015625 0.515625 0.0574674
0.0234375 0.507812 0.0860493
0.03125 0.507812 0.114652
0.0234375 0.515625 0.0861579
0.03125 0.515625 0.114796
0 0.523438 0
0.0078125 0.523438 0.0287779
0.015625 0.523438 0.0575385
0 0.53125 0
0.0078125 0.53125 0.0288127
0.015625 0.53125 0.0576081
0.0234375 0.523438 0.0862644
0.03125 0.523438 0.114938
0.0234375 0.53125 0.0863687
0.03125 0.53125 0.115077
0.0390625 0.507812 0.143185
0.046875 0.507812 0.171632
0.0390625 0.515625 0.143366
0.046875 0.515625 0.171849
0.0546875 0.507812 0.199976
0.0625 0.507812 0.228199
0.0546875 0.515625 0.200228
0.0625 0.515625 0.228487
0.0390625 0.523438 0.143543
0.046875 0.523438 0.172061
0.0390625 0.53125 0.143717
0.046875 0.53125 0.172269
0.0546875 0.523438 0.200476
0.0625 0.523438 0.22877
0.0546875 0.53125 0.200718
0.0625 0.53125 0.229046
0 0.539062 0
0.0078125 0.539062 0.0288468
0.015625 0.539062 0.0576763
0 0.546875 0
0.0078125 0.546875 0.0288802
0.015625 0.546875 0.057743
0.0234375 0.539062 0.086471
0.03125 0.539062 0.115214
0.0234375 0.546875 0.086571
0.03125 0.546875 0.115347
0 0.554688 0
0.0078125 0.554688 0.0289129
0.015625 0.554688 0.0578084
0 0.5625 0
0.0078125 0.5625 0.0289449
0.015625 0.5625 0.0578724
0.0234375 0.554688 0.0866691
0.03125 0.554688 0.115478
0.0234375 0.5625 0.086765
0.03125 0.5625 0.115605
0.0390625 0.539062 0.143887
0.046875 0.539062 0.172473
0.0390625 0.546875 0.144053
0.046875 0.546875 0.172673
0.0546875 0.539062 0.200956
0.0625 0.539062 0.229318
0.0546875 0.546875 0.201189
0.0625 0.546875 0.229583
0.0390625 0.554688 0.144216
0.046875 0.554688 0.172869
0.0390625 0.5625 0.144376
0.046875 0.5625 0.17306
0.0546875 0.554688 0.201416
0.0625 0.554688 0.229843
0.0546875 0.5625 0.201639
0.0625 0.5625 0.230097
0.0703125 0.507812 0.256285
0.078125 0.507812 0.284217
0.0703125 0.515625 0.256609
0.078125 0.515625 0.284575
0.0859375 0.507812 0.311977
0.09375 0.507812 0.339549
0.0859375 0.515625 0.312371
0.09375 0.515625 0.339978
0.0703125 0.523438 0.256926
0.078125 0.523438 0.284927
0.0703125 0.53125 0.257237
0.078125 0.53125 0.285272
0.0859375 0.523438 0.312757
0.09375 0.523438 0.340398
0.0859375 0.53125 0.313135
0.09375 0.53125 0.34081
0.101562 0.507812 0.366917
0.109375 0.507812 0.394064
0.101562 0.515625 0.36738
0.109375 0.515625 0.394561
0.117188 0.507812 0.420973
0.125 0.507812 0.447629
0.117188 0.515625 0.421505
0.125 0.515625 0.448194
0.101562 0.523438 0.367834
0.109375 0.523438 0.395049
0.101562 0.53125 0.368279
0.109375 0.53125 0.395527
0.117188 0.523438 0.422026
0.125 0.523438 0.448748
0.117188 0.53125 0.422536
0.125 0.53125 0.449291
0.0703125 0.539062 0.257541
0.078125 0.539062 0.285609
0.0703125 0.546875 0.257839
0.078125 0.546875 0.28594
0.0859375 0.539062 0.313506
0.09375 0.539062 0.341213
0.0859375 0.546875 0.313869
0.09375 0.546875 0.341608
0.0703125 0.554688 0.258131
0.078125 0.554688 0.286264
0.0703125 0.5625 0.258417
0.078125 0.5625 0.286581
0.0859375 0.554688 0.314224
0.09375 0.554688 0.341995
0.0859375 0.5625 0.314572
0.09375 0.5625 0.342373
0.101562 0.539062 0.368715
0.109375 0.539062 0.395995
0.101562 0.546875 0.369142
0.109375 0.546875 0.396453
0.117188 0.539062 0.423036
0.125 0.539062 0.449823
0.117188 0.546875 0.423526
0.125 0.546875 0.450343
0.101562 0.554688 0.36956
0.109375 0.554688 0.396902
0.101562 0.5625 0.369969
0.109375 0.5625 0.397341
0.117188 0.554688 0.424006
0.125 0.554688 0.450853
0.117188 0.5625 0.424475
0.125 0.5625 0.451352
0 0.570312 0
0.0078125 0.570312 0.0289762
0.015625 0.570312 0.057935
0 0.578125 0
0.0078125 0.578125 0.0290068
0.015625 0.578125 0.0579962
0.0234375 0.570312 0.0868589
0.03125 0.570312 0.11573
0.0234375 0.578125 0.0869507
0.03125 0.578125 0.115853
0 0.585938 0
0.0078125 0.585938 0.0290368
0.015625 0.585938 0.0580561
0 0.59375 0
0.0078125 0.59375 0.0290661
0.015625 0.59375 0.0581146
0.0234375 0.585938 0.0870405
0.03125 0.585938 0.115972
0.0234375 0.59375 0.0871282
0.03125 0.59375 0.116089
0.0390625 0.570312 0.144532
0.046875 0.570312 0.173247
0.0390625 0.578125 0.144685
0.046875 0.578125 0.17343
0.0546875 0.570312 0.201858
0.0625 0.570312 0.230346
0.0546875 0.578125 0.202071
0.0625 0.578125 0.23059
0.0390625 0.585938 0.144834
0.046875 0.585938 0.173609
0.0390625 0.59375 0.14498
0.046875 0.59375 0.173784
0.0546875 0.585938 0.20228
0.0625 0.585938 0.230828
0.0546875 0.59375 0.202483
0.0625 0.59375 0.231061
0 0.601562 0
0.0078125 0.601562 0.0290947
0.015625 0.601562 0.0581719
0 0.609375 0
0.0078125 0.609375 0.0291226
0.015625 0.609375 0.0582277
0.0234375 0.601562 0.087214
0.03125 0.601562 0.116204
0.0234375 0.609375 0.0872977
0.03125 0.609375 0.116315
0 0.617188 0
0.0078125 0.617188 0.0291499
0.015625 0.617188 0.0582823
0 0.625 0
0.0078125 0.625 0.0291765
0.015625 0.625 0.0583355
0.0234375 0.617188 0.0873795
0.03125 0.617188 0.116424
0.0234375 0.625 0.0874593
0.03125 0.625 0.11653
0.0390625 0.601562 0.145123
0.046875 0.601562 0.173955
0.0390625 0.609375 0.145262
0.046875 0.609375 0.174122
0.0546875 0.601562 0.202683
0.0625 0.601562 0.231288
0.0546875 0.609375 0.202877
0.0625 0.609375 0.23151
0.0390625 0.617188 0.145399
0.046875 0.617188 0.174286
0.0390625 0.625 0.145531
0.046875 0.625 0.174445
0.0546875 0.617188 0.203068
0.0625 0.617188 0.231727
0.0546875 0.625 0.203253
0.0625 0.625 0.231939
0.0703125 0.570312 0.258696
0.078125 0.570312 0.286891
0.0703125 0.578125 0.25897
0.078125 0.578125 0.287194
0.0859375 0.570312 0.314912
0.09375 0.570312 0.342744
0.0859375 0.578125 0.315245
0.09375 0.578125 0.343106
0.0703125 0.585938 0.259237
0.078125 0.585938 0.287491
0.0703125 0.59375 0.259499
0.078125 0.59375 0.28778
0.0859375 0.585938 0.315571
0.09375 0.585938 0.343461
0.0859375 0.59375 0.315889
0.09375 0.59375 0.343807
0.101562 0.570312 0.370369
0.109375 0.570312 0.397771
0.101562 0.578125 0.370761
0.109375 0.578125 0.398192
0.117188 0.570312 0.424934
0.125 0.570312 0.451841
0.117188 0.578125 0.425383
0.125 0.578125 0.452318
0.101562 0.585938 0.371144
0.109375 0.585938 0.398603
0.101562 0.59375 0.371518
0.109375 0.59375 0.399005
0.117188 0.585938 0.425822
0.125 0.585938 0.452785
0.117188 0.59375 0.426252
0.125 0.59375 0.453242
0.0703125 0.601562 0.259754
0.078125 0.601562 0.288064
0.0703125 0.609375 0.260003
0.078125 0.609375 0.28834
0.0859375 0.601562 0.3162
0.09375 0.601562 0.344145
0.0859375 0.609375 0.316503
0.09375 0.609375 0.344475
0.0703125 0.617188 0.260247
0.078125 0.617188 0.28861
0.0703125 0.625 0.260485
0.078125 0.625 0.288874
0.0859375 0.617188 0.3168
0.09375 0.617188 0.344798
0.0859375 0.625 0.317089
0.09375 0.625 0.345113
0.101562 0.601562 0.371883
0.109375 0.601562 0.399398
0.101562 0.609375 0.37224
0.109375 0.609375 0.399781
0.117188 0.601562 0.426671
0.125 0.601562 0.453688
0.117188 0.609375 0.427081
0.125 0.609375 0.454123
0.101562 0.617188 0.372589
0.109375 0.617188 0.400156
0.101562 0.625 0.372929
0.109375 0.625 0.400521
0.117188 0.617188 0.427481
0.125 0.617188 0.454549
0.117188 0.625 0.427871
0.125 0.625 0.454964
0.132812 0.507812 0.474015
0.140625 0.507812 0.500116
0.132812 0.515625 0.474614
0.140625 0.515625 0.500747
0.148438 0.507812 0.525916
0.15625 0.507812 0.551398
0.148438 0.515625 0.526579
0.15625 0.515625 0.552094
0.132812 0.523438 0.4752
0.140625 0.523438 0.501366
0.132812 0.53125 0.475775
0.140625 0.53125 0.501972
0.148438 0.523438 0.52723
0.15625 0.523438 0.552777
0.148438 0.53125 0.527868
0.15625 0.53125 0.553445
0.164062 0.507812 0.576549
0.171875 0.507812 0.601352
0.164062 0.515625 0.577276
0.171875 0.515625 0.602111
0.179688 0.507812 0.625793
0.1875 0.507812 0.649857
0.179688 0.515625 0.626583
0.1875 0.515625 0.650677
0.164062 0.523438 0.57799
0.171875 0.523438 0.602855
0.164062 0.53125 0.578689
0.171875 0.53125 0.603584
0.179688 0.523438 0.627357
0.1875 0.523438 0.651481
0.179688 0.53125 0.628116
0.1875 0.53125 0.652269
0.132812 0.539062 0.476338
0.140625 0.539062 0.502567
0.132812 0.546875 0.476889
0.140625 0.546875 0.503148
0.148438 0.539062 0.528493
0.15625 0.539062 0.5541
0.148438 0.546875 0.529104
0.15625 0.546875 0.554741
0.132812 0.554688 0.47743
0.140625 0.554688 0.503718
0.132812 0.5625 0.477958
0.140625 0.5625 0.504276
0.148438 0.554688 0.529704
0.15625 0.554688 0.55537
0.148438 0.5625 0.53029
0.15625 0.5625 0.555984
0.164062 0.539062 0.579374
0.171875 0.539062 0.604299
0.164062 0.546875 0.580044
0.171875 0.546875 0.604998
0.179688 0.539062 0.628859
0.1875 0.539062 0.653041
0.179688 0.546875 0.629587
0.1875 0.546875 0.653797
0.164062 0.554688 0.580701
0.171875 0.554688 0.605683
0.164062 0.5625 0.581344
0.171875 0.5625 0.606353
0.179688 0.554688 0.6303
0.1875 0.554688 0.654538
0.179688 0.5625 0.630998
0.1875 0.5625 0.655262
0.195312 0.507812 0.673529
0.203125 0.507812 0.696796
0.195312 0.515625 0.674379
0.203125 0.515625 0.697676
0.210938 0.507812 0.719643
0.21875 0.507812 0.742057
0.210938 0.515625 0.720552
0.21875 0.515625 0.742994
0.195312 0.523438 0.675213
0.203125 0.523438 0.698538
0.195312 0.53125 0.67603
0.203125 0.53125 0.699383
0.210938 0.523438 0.721442
0.21875 0.523438 0.743912
0.210938 0.53125 0.722315
0.21875 0.53125 0.744812
0.226562 0.507812 0.764024
0.234375 0.507812 0.78553
0.226562 0.515625 0.764988
0.234375 0.515625 0.786521
0.242188 0.507812 0.806563
0.25 0.507812 0.827111
0.242188 0.515625 0.807581
0.25 0.515625 0.828155
0.226562 0.523438 0.765934
0.234375 0.523438 0.787494
0.226562 0.53125 0.76686
0.234375 0.53125 0.788446
0.242188 0.523438 0.80858
0.25 0.523438 0.829179
0.242188 0.53125 0.809557
0.25 0.53125 0.830181
0.195312 0.539062 0.67683
0.203125 0.539062 0.700211
0.195312 0.546875 0.677613
0.203125 0.546875 0.701021
0.210938 0.539062 0.72317
0.21875 0.539062 0.745693
0.210938 0.546875 0.724007
0.21875 0.546875 0.746556
0.195312 0.554688 0.678381
0.203125 0.554688 0.701815
0.195312 0.5625 0.679131
0.203125 0.5625 0.702592
0.210938 0.554688 0.724827
0.21875 0.554688 0.747402
0.210938 0.5625 0.725629
0.21875 0.5625 0.748229
0.226562 0.539062 0.767768
0.234375 0.539062 0.78938
0.226562 0.546875 0.768656
0.234375 0.546875 0.790293
0.242188 0.539062 0.810516
0.25 0.539062 0.831164
0.242188 0.546875 0.811454
0.25 0.546875 0.832126
0.226562 0.554688 0.769527
0.234375 0.554688 0.791188
0.226562 0.5625 0.770378
0.234375 0.5625 0.792063
0.242188 0.554688 0.812373
0.25 0.554688 0.833068
0.242188 0.5625 0.813272
0.25 0.5625 0.83399
0.132812 0.570312 0.478475
0.140625 0.570312 0.504821
0.132812 0.578125 0.478981
0.140625 0.578125 0.505355
0.148438 0.570312 0.530864
0.15625 0.570312 0.556586
0.148438 0.578125 0.531424
0.15625 0.578125 0.557174
0.132812 0.585938 0.479476
0.140625 0.585938 0.505877
0.132812 0.59375 0.479959
0.140625 0.59375 0.506387
0.148438 0.585938 0.531973
0.15625 0.585938 0.55775
0.148438 0.59375 0.532509
0.15625 0.59375 0.558312
0.164062 0.570312 0.581973
0.171875 0.570312 0.60701
0.164062 0.578125 0.582588
0.171875 0.578125 0.607651
0.179688 0.570312 0.631681
0.1875 0.570312 0.655971
0.179688 0.578125 0.632348
0.1875 0.578125 0.656664
0.164062 0.585938 0.58319
0.171875 0.585938 0.608279
0.164062 0.59375 0.583777
0.171875 0.59375 0.608892
0.179688 0.585938 0.633001
0.1875 0.585938 0.657342
0.179688 0.59375 0.633639
0.1875 0.59375 0.658005
0.132812 0.601562 0.480431
0.140625 0.601562 0.506885
0.132812 0.609375 0.480892
0.140625 0.609375 0.507372
0.148438 0.601562 0.533034
0.15625 0.601562 0.558861
0.148438 0.609375 0.533545
0.15625 0.609375 0.559398
0.132812 0.617188 0.481343
0.140625 0.617188 0.507847
0.132812 0.625 0.481783
0.140625 0.625 0.508311
0.148438 0.617188 0.534046
0.15625 0.617188 0.559922
0.148438 0.625 0.534533
0.15625 0.625 0.560433
0.164062 0.601562 0.584352
0.171875 0.601562 0.609491
0.164062 0.609375 0.584913
0.171875 0.609375 0.610076
0.179688 0.601562 0.634263
0.1875 0.601562 0.658653
0.179688 0.609375 0.634872
0.1875 0.609375 0.659285
0.164062 0.617188 0.585462
0.171875 0.617188 0.610648
0.164062 0.625 0.585996
0.171875 0.625 0.611205
0.179688 0.617188 0.635467
0.1875 0.617188 0.659903
0.179688 0.625 0.636047
0.1875 0.625 0.660505
0.195312 0.570312 0.679866
0.203125 0.570312 0.703352
0.195312 0.578125 0.680585
0.203125 0.578125 0.704095
0.210938 0.570312 0.726414
0.21875 0.570312 0.749039
0.210938 0.578125 0.727182
0.21875 0.578125 0.74983
0.195312 0.585938 0.681288
0.203125 0.585938 0.704823
0.195312 0.59375 0.681974
0.203125 0.59375 0.705533
0.210938 0.585938 0.727933
0.21875 0.585938 0.750605
0.210938 0.59375 0.728666
0.21875 0.59375 0.751361
0.226562 0.570312 0.771212
0.234375 0.570312 0.792921
0.226562 0.578125 0.772027
0.234375 0.578125 0.793758
0.242188 0.570312 0.814152
0.25 0.570312 0.834893
0.242188 0.578125 0.815012
0.25 0.578125 0.835775
0.226562 0.585938 0.772824
0.234375 0.585938 0.794579
0.226562 0.59375 0.773603
0.234375 0.59375 0.795379
0.242188 0.585938 0.815854
0.25 0.585938 0.836638
0.242188 0.59375 0.816676
0.25 0.59375 0.837481
0.195312 0.601562 0.682646
0.203125 0.601562 0.706228
0.195312 0.609375 0.683301
0.203125 0.609375 0.706905
0.210938 0.601562 0.729384
0.21875 0.601562 0.752101
0.210938 0.609375 0.730084
0.21875 0.609375 0.752823
0.195312 0.617188 0.683942
0.203125 0.617188 0.707568
0.195312 0.625 0.684566
0.203125 0.625 0.708214
0.210938 0.617188 0.730768
0.21875 0.617188 0.753529
0.210938 0.625 0.731435
0.21875 0.625 0.754216
0.226562 0.601562 0.774365
0.234375 0.601562 0.796163
0.226562 0.609375 0.775108
0.234375 0.609375 0.796927
0.242188 0.601562 0.817481
0.25 0.601562 0.838306
0.242188 0.609375 0.818265
0.25 0.609375 0.839111
0.226562 0.617188 0.775835
0.234375 0.617188 0.797674
0.226562 0.625 0.776543
0.234375 0.625 0.798402
0.242188 0.617188 0.819032
0.25 0.617188 0.839897
0.242188 0.625 0.81978
0.25 0.625 0.840664
0 0.632812 0
0.0078125 0.632812 0.0292025
0.015625 0.632812 0.0583875
0 0.640625 0
0.0078125 0.640625 0.0292278
0.015625 0.640625 0.0584381
0.0234375 0.632812 0.0875372
0.03125 0.632812 0.116634
0.0234375 0.640625 0.0876131
0.03125 0.640625 0.116735
0 0.648438 0
0.0078125 0.648438 0.0292525
0.015625 0.648438 0.0584875
0 0.65625 0
0.0078125 0.65625 0.0292766
0.015625 0.65625 0.0585355
0.0234375 0.648438 0.0876872
0.03125 0.648438 0.116834
0.0234375 0.65625 0.0877592
0.03125 0.65625 0.11693
0.0390625 0.632812 0.145661
0.046875 0.632812 0.1746
0.0390625 0.640625 0.145787
0.046875 0.640625 0.174751
0.0546875 0.632812 0.203434
0.0625 0.632812 0.232145
0.0546875 0.640625 0.20361
0.0625 0.640625 0.232346
0.0390625 0.648438 0.145911
0.046875 0.648438 0.174899
0.0390625 0.65625 0.14603
0.046875 0.65625 0.175043
0.0546875 0.648438 0.203782
0.0625 0.648438 0.232543
0.0546875 0.65625 0.20395
0.0625 0.65625 0.232734
0 0.664062 0
0.0078125 0.664062 0.0293
0.015625 0.664062 0.0585824
0 0.671875 0
0.0078125 0.671875 0.0293228
0.015625 0.671875 0.0586279
0.0234375 0.664062 0.0878295
0.03125 0.664062 0.117024
0.0234375 0.671875 0.0878977
0.03125 0.671875 0.117115
0 0.679688 0
0.0078125 0.679688 0.029345
0.015625 0.679688 0.0586723
0 0.6875 0
0.0078125 0.6875 0.0293665
0.015625 0.6875 0.0587153
0.0234375 0.679688 0.0879642
0.03125 0.679688 0.117203
0.0234375 0.6875 0.0880288
0.03125 0.6875 0.117289
0.0390625 0.664062 0.146147
0.046875 0.664062 0.175183
0.0390625 0.671875 0.146261
0.046875 0.671875 0.175319
0.0546875 0.664062 0.204113
0.0625 0.664062 0.23292
0.0546875 0.671875 0.204272
0.0625 0.671875 0.233101
0.0390625 0.679688 0.146372
0.046875 0.679688 0.175452
0.0390625 0.6875 0.146479
0.046875 0.6875 0.17558
0.0546875 0.679688 0.204426
0.0625 0.679688 0.233278
0.0546875 0.6875 0.204576
0.0625 0.6875 0.233449
0.0703125 0.632812 0.260717
0.078125 0.632812 0.289131
0.0703125 0.640625 0.260943
0.078125 0.640625 0.289382
0.0859375 0.632812 0.317371
0.09375 0.632812 0.345421
0.0859375 0.640625 0.317647
0.09375 0.640625 0.34572
0.0703125 0.648438 0.261163
0.078125 0.648438 0.289626
0.0703125 0.65625 0.261378
0.078125 0.65625 0.289864
0.0859375 0.648438 0.317915
0.09375 0.648438 0.346012
0.0859375 0.65625 0.318176
0.09375 0.65625 0.346296
0.101562 0.632812 0.373262
0.109375 0.632812 0.400878
0.101562 0.640625 0.373585
0.109375 0.640625 0.401225
0.117188 0.632812 0.428253
0.125 0.632812 0.455369
0.117188 0.640625 0.428624
0.125 0.640625 0.455764
0.101562 0.648438 0.373901
0.109375 0.648438 0.401564
0.101562 0.65625 0.374208
0.109375 0.65625 0.401894
0.117188 0.648438 0.428986
0.125 0.648438 0.456149
0.117188 0.65625 0.429338
0.125 0.65625 0.456524
0.0703125 0.664062 0.261587
0.078125 0.664062 0.290096
0.0703125 0.671875 0.26179
0.078125 0.671875 0.290322
0.0859375 0.664062 0.318431
0.09375 0.664062 0.346574
0.0859375 0.671875 0.318678
0.09375 0.671875 0.346843
0.0703125 0.679688 0.261989
0.078125 0.679688 0.290542
0.0703125 0.6875 0.262181
0.078125 0.6875 0.290755
0.0859375 0.679688 0.31892
0.09375 0.679688 0.347106
0.0859375 0.6875 0.319154
0.09375 0.6875 0.34736
0.101562 0.664062 0.374508
0.109375 0.664062 0.402216
0.101562 0.671875 0.374799
0.109375 0.671875 0.402529
0.117188 0.664062 0.429682
0.125 0.664062 0.45689
0.117188 0.671875 0.430016
0.125 0.671875 0.457245
0.101562 0.679688 0.375082
0.109375 0.679688 0.402833
0.101562 0.6875 0.375358
0.109375 0.6875 0.403129
0.117188 0.679688 0.430342
0.125 0.679688 0.457591
0.117188 0.6875 0.430657
0.125 0.6875 0.457926
0 0.695312 0
0.0078125 0.695312 0.0293875
0.015625 0.695312 0.0587572
0 0.703125 0
0.0078125 0.703125 0.0294078
0.015625 0.703125 0.0587978
0.0234375 0.695312 0.0880916
0.03125 0.695312 0.117373
0.0234375 0.703125 0.0881524
0.03125 0.703125 0.117454
0 0.710938 0
0.0078125 0.710938 0.0294275
0.015625 0.710938 0.0588373
0 0.71875 0
0.0078125 0.71875 0.0294466
0.015625 0.71875 0.0588755
0.0234375 0.710938 0.0882116
0.03125 0.710938 0.117533
0.0234375 0.71875 0.0882689
0.03125 0.71875 0.117609
0.0390625 0.695312 0.146584
0.046875 0.695312 0.175706
0.0390625 0.703125 0.146685
0.046875 0.703125 0.175827
0.0546875 0.695312 0.204722
0.0625 0.695312 0.233615
0.0546875 0.703125 0.204864
0.0625 0.703125 0.233777
0.0390625 0.710938 0.146783
0.046875 0.710938 0.175945
0.0390625 0.71875 0.146878
0.046875 0.71875 0.176059
0.0546875 0.710938 0.205001
0.0625 0.710938 0.233934
0.0546875 0.71875 0.205134
0.0625 0.71875 0.234086
0 0.726562 0
0.0078125 0.726562 0.0294652
0.015625 0.726562 0.0589126
0 0.734375 0
0.0078125 0.734375 0.0294831
0.015625 0.734375 0.0589484
0.0234375 0.726562 0.0883245
0.03125 0.726562 0.117683
0.0234375 0.734375 0.0883781
0.03125 0.734375 0.117755
0 0.742188 0
0.0078125 0.742188 0.0295004
0.015625 0.742188 0.0589831
0 0.75 0
0.0078125 0.75 0.0295172
0.015625 0.75 0.0590165
0.0234375 0.742188 0.0884302
0.03125 0.742188 0.117824
0.0234375 0.75 0.0884804
0.03125 0.75 0.117891
0.0390625 0.726562 0.146971
0.046875 0.726562 0.17617
0.0390625 0.734375 0.14706
0.046875 0.734375 0.176277
0.0546875 0.726562 0.205264
0.0625 0.726562 0.234233
0.0546875 0.734375 0.205388
0.0625 0.734375 0.234375
0.0390625 0.742188 0.147147
0.046875 0.742188 0.176381
0.0390625 0.75 0.14723
0.046875 0.75 0.176481
0.0546875 0.742188 0.205509
0.0625 0.742188 0.234513
0.0546875 0.75 0.205626
0.0625 0.75 0.234646
0.0703125 0.695312 0.262368
0.078125 0.695312 0.290962
0.0703125 0.703125 0.262549
0.078125 0.703125 0.291163
0.0859375 0.695312 0.319381
0.09375 0.695312 0.347608
0.0859375 0.703125 0.319602
0.09375 0.703125 0.347848
0.0703125 0.710938 0.262725
0.078125 0.710938 0.291359
0.0703125 0.71875 0.262896
0.078125 0.71875 0.291548
0.0859375 0.710938 0.319817
0.09375 0.710938 0.348082
0.0859375 0.71875 0.320024
0.09375 0.71875 0.348308
0.101562 0.695312 0.375625
0.109375 0.695312 0.403417
0.101562 0.703125 0.375885
0.109375 0.703125 0.403695
0.117188 0.695312 0.430965
0.125 0.695312 0.458253
0.117188 0.703125 0.431262
0.125 0.703125 0.45857
0.101562 0.710938 0.376137
0.109375 0.710938 0.403966
0.101562 0.71875 0.376381
0.109375 0.71875 0.404228
0.117188 0.710938 0.431552
0.125 0.710938 0.458878
0.117188 0.71875 0.431832
0.125 0.71875 0.459175
0.0703125 0.726562 0.263062
0.078125 0.726562 0.291731
0.0703125 0.734375 0.263221
0.078125 0.734375 0.291909
0.0859375 0.726562 0.320226
0.09375 0.726562 0.348527
0.0859375 0.734375 0.32042
0.09375 0.734375 0.348739
0.0703125 0.742188 0.263376
0.078125 0.742188 0.292081
0.0703125 0.75 0.263526
0.078125 0.75 0.292246
0.0859375 0.742188 0.320609
0.09375 0.742188 0.348944
0.0859375 0.75 0.320791
0.09375 0.75 0.349142
0.101562 0.726562 0.376619
0.109375 0.726562 0.404483
0.101562 0.734375 0.376847
0.109375 0.734375 0.404729
0.117188 0.726562 0.432104
0.125 0.726562 0.459465
0.117188 0.734375 0.432367
0.125 0.734375 0.459744
0.101562 0.742188 0.377069
0.109375 0.742188 0.404967
0.101562 0.75 0.377283
0.109375 0.75 0.405197
0.117188 0.742188 0.432621
0.125 0.742188 0.460015
0.117188 0.75 0.432867
0.125 0.75 0.460276
0.132812 0.632812 0.482212
0.140625 0.632812 0.508764
0.132812 0.640625 0.48263
0.140625 0.640625 0.509205
0.148438 0.632812 0.535009
0.15625 0.632812 0.560933
0.148438 0.640625 0.535473
0.15625 0.640625 0.561419
0.132812 0.648438 0.483038
0.140625 0.648438 0.509635
0.132812 0.65625 0.483435
0.140625 0.65625 0.510054
0.148438 0.648438 0.535926
0.15625 0.648438 0.561893
0.148438 0.65625 0.536366
0.15625 0.65625 0.562355
0.164062 0.632812 0.586518
0.171875 0.632812 0.61175
0.164062 0.640625 0.587026
0.171875 0.640625 0.61228
0.179688 0.632812 0.636614
0.1875 0.632812 0.661094
0.179688 0.640625 0.637165
0.1875 0.640625 0.661667
0.164062 0.648438 0.587523
0.171875 0.648438 0.612798
0.164062 0.65625 0.588005
0.171875 0.65625 0.613301
0.179688 0.648438 0.637704
0.1875 0.648438 0.662226
0.179688 0.65625 0.638228
0.1875 0.65625 0.66277
0.132812 0.664062 0.483822
0.140625 0.664062 0.510462
0.132812 0.671875 0.484198
0.140625 0.671875 0.510859
0.148438 0.664062 0.536795
0.15625 0.664062 0.562805
0.148438 0.671875 0.537213
0.15625 0.671875 0.563243
0.132812 0.679688 0.484564
0.140625 0.679688 0.511246
0.132812 0.6875 0.484919
0.140625 0.6875 0.511621
0.148438 0.679688 0.537619
0.15625 0.679688 0.563669
0.148438 0.6875 0.538013
0.15625 0.6875 0.564082
0.164062 0.664062 0.588476
0.171875 0.664062 0.613792
0.164062 0.671875 0.588933
0.171875 0.671875 0.614269
0.179688 0.664062 0.638739
0.1875 0.664062 0.663301
0.179688 0.671875 0.639235
0.1875 0.671875 0.663816
0.164062 0.679688 0.589379
0.171875 0.679688 0.614734
0.164062 0.6875 0.589811
0.171875 0.6875 0.615185
0.179688 0.679688 0.639719
0.1875 0.679688 0.664319
0.179688 0.6875 0.640188
0.1875 0.6875 0.664806
0.195312 0.632812 0.685176
0.203125 0.632812 0.708845
0.195312 0.640625 0.685769
0.203125 0.640625 0.709459
0.210938 0.632812 0.732087
0.21875 0.632812 0.754888
0.210938 0.640625 0.732722
0.21875 0.640625 0.755543
0.195312 0.648438 0.686349
0.203125 0.648438 0.710059
0.195312 0.65625 0.686913
0.203125 0.65625 0.710642
0.210938 0.648438 0.733341
0.21875 0.648438 0.756181
0.210938 0.65625 0.733943
0.21875 0.65625 0.756802
0.226562 0.632812 0.777235
0.234375 0.632812 0.799113
0.226562 0.640625 0.777908
0.234375 0.640625 0.799806
0.242188 0.632812 0.82051
0.25 0.632812 0.841413
0.242188 0.640625 0.821221
0.25 0.640625 0.842142
0.226562 0.648438 0.778566
0.234375 0.648438 0.800482
0.226562 0.65625 0.779206
0.234375 0.65625 0.801139
0.242188 0.648438 0.821915
