x t u
0.3125 0.390625 0.95113
0.296875 0.40625 0.921892
0.3125 0.40625 0.95433
0.265625 0.421875 0.853195
0.28125 0.421875 0.890111
0.265625 0.4375 0.855857
0.28125 0.4375 0.892888
0.296875 0.421875 0.924883
0.3125 0.421875 0.957426
0.296875 0.4375 0.927768
0.3125 0.4375 0.960413
0.328125 0.390625 0.981168
0.34375 0.390625 1.00884
0.328125 0.40625 0.984469
0.34375 0.40625 1.01224
0.359375 0.390625 1.03409
0.375 0.390625 1.05684
0.359375 0.40625 1.03757
0.375 0.40625 1.0604
0.328125 0.421875 0.987663
0.34375 0.421875 1.01552
0.328125 0.4375 0.990744
0.34375 0.4375 1.01869
0.359375 0.421875 1.04093
0.375 0.421875 1.06383
0.359375 0.4375 1.04418
0.375 0.4375 1.06715
0.265625 0.453125 0.858428
0.28125 0.453125 0.89557
0.265625 0.46875 0.860905
0.28125 0.46875 0.898154
0.296875 0.453125 0.930555
0.3125 0.453125 0.963298
0.296875 0.46875 0.93324
0.3125 0.46875 0.966077
0.265625 0.484375 0.863294
0.28125 0.484375 0.900646
0.265625 0.5 0.86559
0.28125 0.5 0.903042
0.296875 0.484375 0.93583
0.3125 0.484375 0.968758
0.296875 0.5 0.938319
0.3125 0.5 0.971335
0.328125 0.453125 0.993721
0.34375 0.453125 1.02175
0.328125 0.46875 0.996587
0.34375 0.46875 1.0247
0.359375 0.453125 1.04732
0.375 0.453125 1.07036
0.359375 0.46875 1.05034
0.375 0.46875 1.07345
0.328125 0.484375 0.999353
0.34375 0.484375 1.02754
0.328125 0.5 1.00201
0.34375 0.5 1.03027
0.359375 0.484375 1.05325
0.375 0.484375 1.07643
0.359375 0.5 1.05605
0.375 0.5 1.07929
0.390625 0.390625 1.07705
0.40625 0.390625 1.09466
0.390625 0.40625 1.08067
0.40625 0.40625 1.09834
0.421875 0.390625 1.10963
0.4375 0.390625 1.12193
0.421875 0.40625 1.11337
0.4375 0.40625 1.12571
0.390625 0.421875 1.08418
0.40625 0.421875 1.1019
0.390625 0.4375 1.08756
0.40625 0.4375 1.10534
0.421875 0.421875 1.11698
0.4375 0.421875 1.12936
0.421875 0.4375 1.12046
0.4375 0.4375 1.13288
0.453125 0.390625 1.13153
0.46875 0.390625 1.13841
0.453125 0.40625 1.13534
0.46875 0.40625 1.14224
0.484375 0.390625 1.14254
0.5 0.390625 1.14391
0.484375 0.40625 1.14638
0.5 0.40625 1.14776
0.453125 0.421875 1.13902
0.46875 0.421875 1.14594
0.453125 0.4375 1.14258
0.46875 0.4375 1.14952
0.484375 0.421875 1.1501
0.5 0.421875 1.15149
0.484375 0.4375 1.15369
0.5 0.4375 1.15508
0.390625 0.453125 1.09082
0.40625 0.453125 1.10866
0.390625 0.46875 1.09397
0.40625 0.46875 1.11186
0.421875 0.453125 1.12383
0.4375 0.453125 1.13629
0.421875 0.46875 1.12707
0.4375 0.46875 1.13957
0.390625 0.484375 1.09701
0.40625 0.484375 1.11495
0.390625 0.5 1.09993
0.40625 0.5 1.11791
0.421875 0.484375 1.1302
0.4375 0.484375 1.14273
0.421875 0.5 1.1332
0.4375 0.5 1.14577
0.453125 0.453125 1.14601
0.46875 0.453125 1.15297
0.453125 0.46875 1.14932
0.46875 0.46875 1.1563
0.484375 0.453125 1.15715
0.5 0.453125 1.15855
0.484375 0.46875 1.16049
0.5 0.46875 1.16189
0.453125 0.484375 1.1525
0.46875 0.484375 1.15951
0.453125 0.5 1.15557
0.46875 0.5 1.16259
0.484375 0.484375 1.16371
0.5 0.484375 1.16512
0.484375 0.5 1.16681
0.5 0.5 1.16821
0.515625 0 0.998795
0.515625 0.015625 1.00651
0.53125 0 0.995185
0.53125 0.015625 1.00287
0.515625 0.03125 1.01405
0.53125 0.03125 1.01038
0.546875 0 0.989177
0.546875 0.015625 0.996818
0.5625 0 0.980785
0.5625 0.015625 0.988362
0.546875 0.03125 1.00428
0.5625 0.03125 0.99576
0.515625 0.046875 1.0214
0.53125 0.046875 1.01771
0.515625 0.0625 1.02858
0.53125 0.0625 1.02486
0.546875 0.046875 1.01156
0.5625 0.046875 1.00298
0.546875 0.0625 1.01867
0.5625 0.0625 1.01003
0.578125 0 0.970031
0.578125 0.015625 0.977525
0.59375 0 0.95694
0.59375 0.015625 0.964333
0.578125 0.03125 0.984842
0.59375 0.03125 0.971551
0.609375 0 0.941544
0.609375 0.015625 0.948818
0.625 0 0.92388
0.625 0.015625 0.931017
0.609375 0.03125 0.95592
0.625 0.03125 0.937985
0.578125 0.046875 0.991986
0.59375 0.046875 0.978599
0.578125 0.0625 0.998958
0.59375 0.0625 0.985477
0.609375 0.046875 0.962854
0.625 0.046875 0.94479
0.609375 0.0625 0.969622
0.625 0.0625 0.95143
0.515625 0.078125 1.03559
0.53125 0.078125 1.03184
0.515625 0.09375 1.04242
0.53125 0.09375 1.03865
0.546875 0.078125 1.02561
0.5625 0.078125 1.01691
0.546875 0.09375 1.03238
0.5625 0.09375 1.02362
0.515625 0.109375 1.04909
0.53125 0.109375 1.04529
0.515625 0.125 1.05558
0.53125 0.125 1.05177
0.546875 0.109375 1.03898
0.5625 0.109375 1.03017
0.546875 0.125 1.04542
0.5625 0.125 1.03655
0.578125 0.078125 1.00576
0.59375 0.078125 0.99219
0.578125 0.09375 1.0124
0.59375 0.09375 0.998737
0.609375 0.078125 0.976226
0.625 0.078125 0.957911
0.609375 0.09375 0.982668
0.625 0.09375 0.964232
0.578125 0.109375 1.01887
0.59375 0.109375 1.00512
0.578125 0.125 1.02518
0.59375 0.125 1.01135
0.609375 0.109375 0.988951
0.625 0.109375 0.970397
0.609375 0.125 0.995076
0.625 0.125 0.976407
0.640625 0 0.903989
0.640625 0.015625 0.910973
0.65625 0 0.881921
0.65625 0.015625 0.888734
0.640625 0.03125 0.917792
0.65625 0.03125 0.895387
0.671875 0 0.857729
0.671875 0.015625 0.864355
0.6875 0 0.83147
0.6875 0.015625 0.837893
0.671875 0.03125 0.870825
0.6875 0.03125 0.844165
0.640625 0.046875 0.92445
0.65625 0.046875 0.901882
0.640625 0.0625 0.930947
0.65625 0.0625 0.908221
0.671875 0.046875 0.877142
0.6875 0.046875 0.850288
0.671875 0.0625 0.883307
0.6875 0.0625 0.856265
0.703125 0 0.803208
0.703125 0.015625 0.809412
0.71875 0 0.77301
0.71875 0.015625 0.778982
0.703125 0.03125 0.815471
0.71875 0.03125 0.784813
0.734375 0 0.740951
0.734375 0.015625 0.746675
0.75 0 0.707107
0.75 0.015625 0.712569
0.734375 0.03125 0.752264
0.75 0.03125 0.717903
0.703125 0.046875 0.821387
0.71875 0.046875 0.790506
0.703125 0.0625 0.82716
0.71875 0.0625 0.796062
0.734375 0.046875 0.757721
0.75 0.046875 0.723111
0.734375 0.0625 0.763047
0.75 0.0625 0.728193
0.640625 0.078125 0.937288
0.65625 0.078125 0.914407
0.640625 0.09375 0.943473
0.65625 0.09375 0.920441
0.671875 0.078125 0.889323
0.6875 0.078125 0.862097
0.671875 0.09375 0.895192
0.6875 0.09375 0.867786
0.640625 0.109375 0.949505
0.65625 0.109375 0.926326
0.640625 0.125 0.955386
0.65625 0.125 0.932063
0.671875 0.109375 0.900916
0.6875 0.109375 0.873334
0.671875 0.125 0.906495
0.6875 0.125 0.878743
0.703125 0.078125 0.832794
0.71875 0.078125 0.801485
0.703125 0.09375 0.838289
0.71875 0.09375 0.806773
0.734375 0.078125 0.768244
0.75 0.078125 0.733153
0.734375 0.09375 0.773314
0.75 0.09375 0.737991
0.703125 0.109375 0.843649
0.71875 0.109375 0.811932
0.703125 0.125 0.848874
0.71875 0.125 0.81696
0.734375 0.109375 0.778258
0.75 0.109375 0.74271
0.734375 0.125 0.783078
0.75 0.125 0.747309
0.515625 0.140625 1.06192
0.53125 0.140625 1.05808
0.515625 0.15625 1.06808
0.53125 0.15625 1.06422
0.546875 0.140625 1.05169
0.5625 0.140625 1.04277
0.546875 0.15625 1.0578
0.5625 0.15625 1.04883
0.515625 0.171875 1.0741
0.53125 0.171875 1.07021
0.515625 0.1875 1.07995
0.53125 0.1875 1.07604
0.546875 0.171875 1.06375
0.5625 0.171875 1.05473
0.546875 0.1875 1.06955
0.5625 0.1875 1.06047
0.578125 0.140625 1.03133
0.59375 0.140625 1.01742
0.578125 0.15625 1.03733
0.59375 0.15625 1.02333
0.609375 0.140625 1.00105
0.625 0.140625 0.982265
0.609375 0.15625 1.00686
0.625 0.15625 0.987972
0.578125 0.171875 1.04316
0.59375 0.171875 1.02908
0.578125 0.1875 1.04884
0.59375 0.1875 1.03469
0.609375 0.171875 1.01253
0.625 0.171875 0.993532
0.609375 0.1875 1.01804
0.625 0.1875 0.998943
0.515625 0.203125 1.08564
0.53125 0.203125 1.08172
0.515625 0.21875 1.09118
0.53125 0.21875 1.08724
0.546875 0.203125 1.07519
0.5625 0.203125 1.06607
0.546875 0.21875 1.08067
0.5625 0.21875 1.07151
0.515625 0.234375 1.09657
0.53125 0.234375 1.09261
0.515625 0.25 1.10181
0.53125 0.25 1.09783
0.546875 0.234375 1.08601
0.5625 0.234375 1.0768
0.546875 0.25 1.0912
0.5625 0.25 1.08194
0.578125 0.203125 1.05438
0.59375 0.203125 1.04015
0.578125 0.21875 1.05976
0.59375 0.21875 1.04546
0.609375 0.203125 1.02341
0.625 0.203125 1.00421
0.609375 0.21875 1.02864
0.625 0.21875 1.00934
0.578125 0.234375 1.06499
0.59375 0.234375 1.05062
0.578125 0.25 1.07008
0.59375 0.25 1.05564
0.609375 0.234375 1.03372
0.625 0.234375 1.01432
0.609375 0.25 1.03865
0.625 0.25 1.01917
0.640625 0.140625 0.961118
0.65625 0.140625 0.937655
0.640625 0.15625 0.966702
0.65625 0.15625 0.943103
0.671875 0.140625 0.911934
0.6875 0.140625 0.884015
0.671875 0.15625 0.917232
0.6875 0.15625 0.889151
0.640625 0.171875 0.972142
0.65625 0.171875 0.94841
0.640625 0.1875 0.977437
0.65625 0.1875 0.953576
0.671875 0.171875 0.922393
0.6875 0.171875 0.894155
0.671875 0.1875 0.927418
0.6875 0.1875 0.899025
0.703125 0.140625 0.853967
0.71875 0.140625 0.821862
0.703125 0.15625 0.858929
0.71875 0.15625 0.826637
0.734375 0.140625 0.787776
0.75 0.140625 0.751793
0.734375 0.15625 0.792353
0.75 0.15625 0.756161
0.703125 0.171875 0.863762
0.71875 0.171875 0.831288
0.703125 0.1875 0.868467
0.71875 0.1875 0.835816
0.734375 0.171875 0.796812
0.75 0.171875 0.760416
0.734375 0.1875 0.801152
0.75 0.1875 0.764558
0.640625 0.203125 0.982592
0.65625 0.203125 0.958605
0.640625 0.21875 0.987607
0.65625 0.21875 0.963497
0.671875 0.203125 0.932309
0.6875 0.203125 0.903767
0.671875 0.21875 0.937067
0.6875 0.21875 0.908379
0.640625 0.234375 0.992485
0.65625 0.234375 0.968257
0.640625 0.25 0.997226
0.65625 0.25 0.972882
0.671875 0.234375 0.941696
0.6875 0.234375 0.912866
0.671875 0.25 0.946194
0.6875 0.25 0.917226
0.703125 0.203125 0.873047
0.71875 0.203125 0.840225
0.703125 0.21875 0.877503
0.71875 0.21875 0.844512
0.734375 0.203125 0.805378
0.75 0.203125 0.768591
0.734375 0.21875 0.809488
0.75 0.21875 0.772513
0.703125 0.234375 0.881837
0.71875 0.234375 0.848684
0.703125 0.25 0.886049
0.71875 0.25 0.852738
0.734375 0.234375 0.813486
0.75 0.234375 0.776329
0.734375 0.25 0.817372
0.75 0.25 0.780037
0.765625 0 0.671559
0.765625 0.015625 0.676747
0.78125 0 0.634393
0.78125 0.015625 0.639294
0.765625 0.03125 0.681812
0.78125 0.03125 0.644079
0.796875 0 0.595699
0.796875 0.015625 0.600301
0.8125 0 0.55557
0.8125 0.015625 0.559862
0.796875 0.03125 0.604795
0.8125 0.03125 0.564053
0.765625 0.046875 0.686759
0.78125 0.046875 0.648752
0.765625 0.0625 0.691585
0.78125 0.0625 0.653311
0.796875 0.046875 0.609182
0.8125 0.046875 0.568145
0.796875 0.0625 0.613464
0.8125 0.0625 0.572138
0.828125 0 0.514103
0.828125 0.015625 0.518074
0.84375 0 0.471397
0.84375 0.015625 0.475038
0.828125 0.03125 0.521952
0.84375 0.03125 0.478594
0.859375 0 0.427555
0.859375 0.015625 0.430858
0.875 0 0.382683
0.875 0.015625 0.38564
0.859375 0.03125 0.434083
0.875 0.03125 0.388526
0.828125 0.046875 0.525739
0.84375 0.046875 0.482066
0.828125 0.0625 0.529434
0.84375 0.0625 0.485454
0.859375 0.046875 0.437232
0.875 0.046875 0.391345
0.859375 0.0625 0.440305
0.875 0.0625 0.394095
0.765625 0.078125 0.696296
0.78125 0.078125 0.657761
0.765625 0.09375 0.700891
0.78125 0.09375 0.662102
0.796875 0.078125 0.617642
0.8125 0.078125 0.576035
0.796875 0.09375 0.621718
0.8125 0.09375 0.579836
0.765625 0.109375 0.705372
0.78125 0.109375 0.666335
0.765625 0.125 0.709741
0.78125 0.125 0.670462
0.796875 0.109375 0.625693
0.8125 0.109375 0.583543
0.796875 0.125 0.629568
0.8125 0.125 0.587157
0.828125 0.078125 0.53304
0.84375 0.078125 0.488761
0.828125 0.09375 0.536557
0.84375 0.09375 0.491986
0.859375 0.078125 0.443304
0.875 0.078125 0.39678
0.859375 0.09375 0.446229
0.875 0.09375 0.399398
0.828125 0.109375 0.539988
0.84375 0.109375 0.495132
0.828125 0.125 0.543332
0.84375 0.125 0.498198
0.859375 0.109375 0.449083
0.875 0.109375 0.401952
0.859375 0.125 0.451864
0.875 0.125 0.404441
0.890625 0 0.33689
0.890625 0.015625 0.339492
0.90625 0 0.290285
0.90625 0.015625 0.292527
0.890625 0.03125 0.342034
0.90625 0.03125 0.294717
0.921875 0 0.24298
0.921875 0.015625 0.244857
0.9375 0 0.19509
0.9375 0.015625 0.196597
0.921875 0.03125 0.24669
0.9375 0.03125 0.198069
0.890625 0.046875 0.344515
0.90625 0.046875 0.296855
0.890625 0.0625 0.346936
0.90625 0.0625 0.298941
0.921875 0.046875 0.24848
0.9375 0.046875 0.199506
0.921875 0.0625 0.250226
0.9375 0.0625 0.200908
0.953125 0 0.14673
0.953125 0.015625 0.147864
0.96875 0 0.0980171
0.96875 0.015625 0.0987743
0.953125 0.03125 0.148971
0.96875 0.03125 0.0995137
0.984375 0 0.0490677
0.984375 0.015625 0.0494467
1 0 1.22465e-16
1 0.015625 1.2341e-16
0.984375 0.03125 0.0498168
1 0.03125 1.24334e-16
0.953125 0.046875 0.150051
0.96875 0.046875 0.100236
0.953125 0.0625 0.151106
0.96875 0.0625 0.10094
0.984375 0.046875 0.0501782
1 0.046875 1.25235e-16
0.984375 0.0625 0.0505309
1 0.0625 1.26115e-16
0.890625 0.078125 0.349299
0.90625 0.078125 0.300977
0.890625 0.09375 0.351604
0.90625 0.09375 0.302963
0.921875 0.078125 0.25193
0.9375 0.078125 0.202277
0.921875 0.09375 0.253593
0.9375 0.09375 0.203611
0.890625 0.109375 0.353852
0.90625 0.109375 0.304901
0.890625 0.125 0.356044
0.90625 0.125 0.306789
0.921875 0.109375 0.255214
0.9375 0.109375 0.204913
0.921875 0.125 0.256795
0.9375 0.125 0.206182
0.953125 0.078125 0.152135
0.96875 0.078125 0.101628
0.953125 0.09375 0.153139
0.96875 0.09375 0.102298
0.984375 0.078125 0.0508751
1 0.078125 1.26974e-16
0.984375 0.09375 0.0512108
1 0.09375 1.27812e-16
0.953125 0.109375 0.154118
0.96875 0.109375 0.102952
0.953125 0.125 0.155073
0.96875 0.125 0.10359
0.984375 0.109375 0.0515383
1 0.109375 1.28629e-16
0.984375 0.125 0.0518574
1 0.125 1.29426e-16
0.765625 0.140625 0.713999
0.78125 0.140625 0.674485
0.765625 0.15625 0.718147
0.78125 0.15625 0.678403
0.796875 0.140625 0.633345
0.8125 0.140625 0.59068
0.796875 0.15625 0.637025
0.8125 0.15625 0.594112
0.765625 0.171875 0.722188
0.78125 0.171875 0.682221
0.765625 0.1875 0.726122
0.78125 0.1875 0.685937
0.796875 0.171875 0.64061
0.8125 0.171875 0.597455
0.796875 0.1875 0.644099
0.8125 0.1875 0.600709
0.828125 0.140625 0.546592
0.84375 0.140625 0.501187
0.828125 0.15625 0.549768
0.84375 0.15625 0.504099
0.859375 0.140625 0.454575
0.875 0.140625 0.406868
0.859375 0.15625 0.457216
0.875 0.15625 0.409231
0.828125 0.171875 0.552861
0.84375 0.171875 0.506936
0.828125 0.1875 0.555873
0.84375 0.1875 0.509697
0.859375 0.171875 0.459789
0.875 0.171875 0.411534
0.859375 0.1875 0.462293
0.875 0.1875 0.413776
0.765625 0.203125 0.729952
0.78125 0.203125 0.689555
0.765625 0.21875 0.733677
0.78125 0.21875 0.693073
0.796875 0.203125 0.647496
0.8125 0.203125 0.603878
0.796875 0.21875 0.6508
0.8125 0.21875 0.606959
0.765625 0.234375 0.737301
0.78125 0.234375 0.696497
0.765625 0.25 0.740823
0.78125 0.25 0.699824
0.796875 0.234375 0.654015
0.8125 0.234375 0.609958
0.796875 0.25 0.657139
0.8125 0.25 0.612871
0.828125 0.203125 0.558805
0.84375 0.203125 0.512385
0.828125 0.21875 0.561656
0.84375 0.21875 0.515
0.859375 0.203125 0.464732
0.875 0.203125 0.415958
0.859375 0.21875 0.467103
0.875 0.21875 0.418081
0.828125 0.234375 0.564431
0.84375 0.234375 0.517544
0.828125 0.25 0.567127
0.84375 0.25 0.520016
0.859375 0.234375 0.46941
0.875 0.234375 0.420146
0.859375 0.25 0.471653
0.875 0.25 0.422153
0.890625 0.140625 0.35818
0.90625 0.140625 0.30863
0.890625 0.15625 0.360261
0.90625 0.15625 0.310423
0.921875 0.140625 0.258336
0.9375 0.140625 0.207419
0.921875 0.15625 0.259836
0.9375 0.15625 0.208624
0.890625 0.171875 0.362288
0.90625 0.171875 0.312169
0.890625 0.1875 0.364262
0.90625 0.1875 0.31387
0.921875 0.171875 0.261299
0.9375 0.171875 0.209798
0.921875 0.1875 0.262722
0.9375 0.1875 0.210941
0.953125 0.140625 0.156003
0.96875 0.140625 0.104211
0.953125 0.15625 0.15691
0.96875 0.15625 0.104817
0.984375 0.140625 0.0521686
1 0.140625 1.30202e-16
0.984375 0.15625 0.0524717
1 0.15625 1.30958e-16
0.953125 0.171875 0.157793
0.96875 0.171875 0.105407
0.953125 0.1875 0.158652
0.96875 0.1875 0.105981
0.984375 0.171875 0.0527669
1 0.171875 1.31695e-16
0.984375 0.1875 0.0530543
1 0.1875 1.32413e-16
0.890625 0.203125 0.366183
0.90625 0.203125 0.315525
0.890625 0.21875 0.368052
0.90625 0.21875 0.317135
0.921875 0.203125 0.264108
0.9375 0.203125 0.212054
0.921875 0.21875 0.265455
0.9375 0.21875 0.213136
0.890625 0.234375 0.36987
0.90625 0.234375 0.318702
0.890625 0.25 0.371636
0.90625 0.25 0.320224
0.921875 0.234375 0.266767
0.9375 0.234375 0.214189
0.921875 0.25 0.268041
0.9375 0.25 0.215212
0.953125 0.203125 0.159489
0.96875 0.203125 0.10654
0.953125 0.21875 0.160303
0.96875 0.21875 0.107084
0.984375 0.203125 0.0533342
1 0.203125 1.33111e-16
0.984375 0.21875 0.0536063
1 0.21875 1.3379e-16
0.953125 0.234375 0.161095
0.96875 0.234375 0.107612
0.953125 0.25 0.161864
0.96875 0.25 0.108127
0.984375 0.234375 0.0538711
1 0.234375 1.34451e-16
0.984375 0.25 0.0541285
1 0.25 1.35093e-16
0.515625 0.265625 1.1069
0.53125 0.265625 1.1029
0.515625 0.28125 1.11185
0.53125 0.28125 1.10783
0.546875 0.265625 1.09624
0.5625 0.265625 1.08694
0.546875 0.28125 1.10114
0.5625 0.28125 1.0918
0.515625 0.296875 1.11665
0.53125 0.296875 1.11261
0.515625 0.3125 1.12131
0.53125 0.3125 1.11725
0.546875 0.296875 1.10589
0.5625 0.296875 1.09651
0.546875 0.3125 1.11051
0.5625 0.3125 1.10109
0.578125 0.265625 1.07502
0.59375 0.265625 1.06052
0.578125 0.28125 1.07983
0.59375 0.28125 1.06525
0.609375 0.265625 1.04345
0.625 0.265625 1.02388
0.609375 0.28125 1.04811
0.625 0.28125 1.02845
0.578125 0.296875 1.08449
0.59375 0.296875 1.06985
0.578125 0.3125 1.08901
0.59375 0.3125 1.07432
0.609375 0.296875 1.05264
0.625 0.296875 1.03289
0.609375 0.3125 1.05703
0.625 0.3125 1.0372
0.515625 0.328125 1.12583
0.53125 0.328125 1.12176
0.515625 0.34375 1.1302
0.53125 0.34375 1.12612
0.546875 0.328125 1.11498
0.5625 0.328125 1.10552
0.546875 0.34375 1.11932
0.5625 0.34375 1.10982
0.515625 0.359375 1.13445
0.53125 0.359375 1.13035
0.515625 0.375 1.13856
0.53125 0.375 1.13444
0.546875 0.359375 1.12352
0.5625 0.359375 1.11399
0.546875 0.375 1.12759
0.5625 0.375 1.11803
0.578125 0.328125 1.0934
0.59375 0.328125 1.07865
0.578125 0.34375 1.09766
0.59375 0.34375 1.08284
0.609375 0.328125 1.06129
0.625 0.328125 1.04138
0.609375 0.34375 1.06542
0.625 0.34375 1.04543
0.578125 0.359375 1.10178
0.59375 0.359375 1.08691
0.578125 0.375 1.10577
0.59375 0.375 1.09085
0.609375 0.359375 1.06942
0.625 0.359375 1.04936
0.609375 0.375 1.0733
0.625 0.375 1.05316
0.640625 0.265625 1.00183
0.65625 0.265625 0.977378
0.640625 0.28125 1.00631
0.65625 0.28125 0.981743
0.671875 0.265625 0.950567
0.6875 0.265625 0.921465
0.671875 0.28125 0.954812
0.6875 0.28125 0.925581
0.640625 0.296875 1.01066
0.65625 0.296875 0.985983
0.640625 0.3125 1.01487
0.65625 0.3125 0.990096
0.671875 0.296875 0.958936
0.6875 0.296875 0.929579
0.671875 0.3125 0.962936
0.6875 0.3125 0.933456
0.703125 0.265625 0.890144
0.71875 0.265625 0.856679
0.703125 0.28125 0.89412
0.71875 0.28125 0.860505
0.734375 0.265625 0.821149
0.75 0.265625 0.783642
0.734375 0.28125 0.824817
0.75 0.28125 0.787142
0.703125 0.296875 0.897982
0.71875 0.296875 0.864222
0.703125 0.3125 0.901727
0.71875 0.3125 0.867826
0.734375 0.296875 0.828379
0.75 0.296875 0.790542
0.734375 0.3125 0.831835
0.75 0.3125 0.793839
0.640625 0.328125 1.01896
0.65625 0.328125 0.994087
0.640625 0.34375 1.02292
0.65625 0.34375 0.997954
0.671875 0.328125 0.966817
0.6875 0.328125 0.937219
0.671875 0.34375 0.970578
0.6875 0.34375 0.940864
0.640625 0.359375 1.02677
0.65625 0.359375 1.0017
0.640625 0.375 1.03049
0.65625 0.375 1.00533
0.671875 0.359375 0.974224
0.6875 0.359375 0.944398
0.671875 0.375 0.977752
0.6875 0.375 0.947818
0.703125 0.328125 0.905362
0.71875 0.328125 0.871324
0.703125 0.34375 0.908884
0.71875 0.34375 0.874714
0.734375 0.328125 0.835188
0.75 0.328125 0.797039
0.734375 0.34375 0.838436
0.75 0.34375 0.800139
0.703125 0.359375 0.912298
0.71875 0.359375 0.877999
0.703125 0.375 0.915601
0.71875 0.375 0.881179
0.734375 0.359375 0.841586
0.75 0.359375 0.803145
0.734375 0.375 0.844633
0.75 0.375 0.806053
0.515625 0.390625 1.14254
0.53125 0.390625 1.13841
0.515625 0.40625 1.14638
0.53125 0.40625 1.14224
0.546875 0.390625 1.13153
0.5625 0.390625 1.12193
0.546875 0.40625 1.13534
0.5625 0.40625 1.12571
0.515625 0.421875 1.1501
0.53125 0.421875 1.14594
0.515625 0.4375 1.15369
0.53125 0.4375 1.14952
0.546875 0.421875 1.13902
0.5625 0.421875 1.12936
0.546875 0.4375 1.14258
0.5625 0.4375 1.13288
0.578125 0.390625 1.10963
0.59375 0.390625 1.09466
0.578125 0.40625 1.11337
0.59375 0.40625 1.09834
0.609375 0.390625 1.07705
0.625 0.390625 1.05684
0.609375 0.40625 1.08067
0.625 0.40625 1.0604
0.578125 0.421875 1.11698
0.59375 0.421875 1.1019
0.578125 0.4375 1.12046
0.59375 0.4375 1.10534
0.609375 0.421875 1.08418
0.625 0.421875 1.06383
0.609375 0.4375 1.08756
0.625 0.4375 1.06715
0.515625 0.453125 1.15715
0.53125 0.453125 1.15297
0.515625 0.46875 1.16049
0.53125 0.46875 1.1563
0.546875 0.453125 1.14601
0.5625 0.453125 1.13629
0.546875 0.46875 1.14932
0.5625 0.46875 1.13957
0.515625 0.484375 1.16371
0.53125 0.484375 1.15951
0.515625 0.5 1.16681
0.53125 0.5 1.16259
0.546875 0.484375 1.1525
0.5625 0.484375 1.14273
0.546875 0.5 1.15557
0.5625 0.5 1.14577
0.578125 0.453125 1.12383
0.59375 0.453125 1.10866
0.578125 0.46875 1.12707
0.59375 0.46875 1.11186
0.609375 0.453125 1.09082
0.625 0.453125 1.07036
0.609375 0.46875 1.09397
0.625 0.46875 1.07345
0.578125 0.484375 1.1302
0.59375 0.484375 1.11495
0.578125 0.5 1.1332
0.59375 0.5 1.11791
0.609375 0.484375 1.09701
0.625 0.484375 1.07643
0.609375 0.5 1.09993
0.625 0.5 1.07929
0.640625 0.390625 1.03409
0.65625 0.390625 1.00884
0.640625 0.40625 1.03757
0.65625 0.40625 1.01224
0.671875 0.390625 0.981168
0.6875 0.390625 0.95113
0.671875 0.40625 0.984469
0.6875 0.40625 0.95433
0.640625 0.421875 1.04093
0.65625 0.421875 1.01552
0.640625 0.4375 1.04418
0.65625 0.4375 1.01869
0.671875 0.421875 0.987663
0.6875 0.421875 0.957426
0.671875 0.4375 0.990744
0.6875 0.4375 0.960413
0.703125 0.390625 0.918801
0.71875 0.390625 0.884258
0.703125 0.40625 0.921892
0.71875 0.40625 0.887233
0.734375 0.390625 0.847585
0.75 0.390625 0.80887
0.734375 0.40625 0.850437
0.75 0.40625 0.811591
0.703125 0.421875 0.924883
0.71875 0.421875 0.890111
0.703125 0.4375 0.927768
0.71875 0.4375 0.892888
0.734375 0.421875 0.853195
0.75 0.421875 0.814224
0.734375 0.4375 0.855857
0.75 0.4375 0.816764
0.640625 0.453125 1.04732
0.65625 0.453125 1.02175
0.640625 0.46875 1.05034
0.65625 0.46875 1.0247
0.671875 0.453125 0.993721
0.6875 0.453125 0.963298
0.671875 0.46875 0.996587
0.6875 0.46875 0.966077
0.640625 0.484375 1.05325
0.65625 0.484375 1.02754
0.640625 0.5 1.05605
0.65625 0.5 1.03027
0.671875 0.484375 0.999353
0.6875 0.484375 0.968758
0.671875 0.5 1.00201
0.6875 0.5 0.971335
0.703125 0.453125 0.930555
0.71875 0.453125 0.89557
0.703125 0.46875 0.93324
0.71875 0.46875 0.898154
0.734375 0.453125 0.858428
0.75 0.453125 0.819218
0.734375 0.46875 0.860905
0.75 0.46875 0.821581
0.703125 0.484375 0.93583
0.71875 0.484375 0.900646
0.703125 0.5 0.938319
0.71875 0.5 0.903042
0.734375 0.484375 0.863294
0.75 0.484375 0.823861
0.734375 0.5 0.86559
0.75 0.5 0.826053
0.765625 0.265625 0.744246
0.78125 0.265625 0.703058
0.765625 0.28125 0.747571
0.78125 0.28125 0.706198
0.796875 0.265625 0.660176
0.8125 0.265625 0.615703
0.796875 0.28125 0.663125
0.8125 0.28125 0.618453
0.765625 0.296875 0.750799
0.78125 0.296875 0.709248
0.765625 0.3125 0.753931
0.78125 0.3125 0.712207
0.796875 0.296875 0.665989
0.8125 0.296875 0.621125
0.796875 0.3125 0.668766
0.8125 0.3125 0.623715
0.828125 0.265625 0.569748
0.84375 0.265625 0.522419
0.828125 0.28125 0.572292
0.84375 0.28125 0.524753
0.859375 0.265625 0.473832
0.875 0.265625 0.424104
0.859375 0.28125 0.475949
0.875 0.28125 0.425998
0.828125 0.296875 0.574764
0.84375 0.296875 0.527019
0.828125 0.3125 0.577161
0.84375 0.3125 0.529217
0.859375 0.296875 0.478004
