x y t u
0.1875 0.65625 0.6875 0.835374
0.15625 0.6875 0.6875 0.808549
0.1875 0.6875 0.6875 0.818157
0.21875 0.65625 0.65625 0.867339
0.25 0.65625 0.65625 0.873342
0.21875 0.6875 0.65625 0.849832
0.25 0.6875 0.65625 0.855593
0.21875 0.65625 0.6875 0.844243
0.25 0.65625 0.6875 0.851885
0.21875 0.6875 0.6875 0.826662
0.25 0.6875 0.6875 0.833987
0.15625 0.71875 0.65625 0.816927
0.1875 0.71875 0.65625 0.824894
0.15625 0.75 0.65625 0.798883
0.1875 0.75 0.65625 0.806499
0.15625 0.71875 0.6875 0.791187
0.1875 0.71875 0.6875 0.800384
0.15625 0.75 0.6875 0.773387
0.1875 0.75 0.6875 0.782172
0.21875 0.71875 0.65625 0.831667
0.25 0.71875 0.65625 0.837182
0.21875 0.75 0.65625 0.812971
0.25 0.75 0.65625 0.81824
0.21875 0.71875 0.6875 0.808521
0.25 0.71875 0.6875 0.815525
0.21875 0.75 0.6875 0.78994
0.25 0.75 0.6875 0.796625
0.15625 0.65625 0.71875 0.801086
0.1875 0.65625 0.71875 0.812446
0.15625 0.6875 0.71875 0.784695
0.1875 0.6875 0.71875 0.795592
0.15625 0.65625 0.75 0.779228
0.1875 0.65625 0.75 0.79188
0.15625 0.6875 0.75 0.763538
0.1875 0.6875 0.75 0.775681
0.21875 0.65625 0.71875 0.822812
0.25 0.65625 0.71875 0.832095
0.21875 0.6875 0.71875 0.805529
0.25 0.6875 0.71875 0.814422
0.21875 0.65625 0.75 0.80369
0.25 0.65625 0.75 0.81456
0.21875 0.6875 0.75 0.787008
0.25 0.6875 0.75 0.797428
0.15625 0.71875 0.71875 0.76781
0.1875 0.71875 0.71875 0.778239
0.15625 0.75 0.71875 0.750536
0.1875 0.75 0.71875 0.760497
0.15625 0.71875 0.75 0.747375
0.1875 0.71875 0.75 0.759006
0.15625 0.75 0.75 0.730839
0.1875 0.75 0.75 0.741956
0.21875 0.71875 0.71875 0.787744
0.25 0.71875 0.71875 0.796246
0.21875 0.75 0.71875 0.769571
0.25 0.75 0.71875 0.777682
0.21875 0.71875 0.75 0.769847
0.25 0.71875 0.75 0.779814
0.21875 0.75 0.75 0.752312
0.25 0.75 0.75 0.761827
0.28125 0.53125 0.53125 0.993074
0.3125 0.53125 0.53125 0.990478
0.28125 0.5625 0.53125 0.987193
0.3125 0.5625 0.53125 0.984629
0.28125 0.53125 0.5625 0.984099
0.3125 0.53125 0.5625 0.982411
0.28125 0.5625 0.5625 0.975522
0.3125 0.5625 0.5625 0.973864
0.34375 0.53125 0.53125 0.985992
0.375 0.53125 0.53125 0.979665
0.34375 0.5625 0.53125 0.980195
0.375 0.5625 0.53125 0.973943
0.34375 0.53125 0.5625 0.978852
0.375 0.53125 0.5625 0.973462
0.34375 0.5625 0.5625 0.970367
0.375 0.5625 0.5625 0.96507
0.28125 0.59375 0.53125 0.979503
0.3125 0.59375 0.53125 0.976978
0.28125 0.625 0.53125 0.970089
0.3125 0.625 0.53125 0.967613
0.28125 0.59375 0.5625 0.96527
0.3125 0.59375 0.5625 0.963646
0.28125 0.625 0.5625 0.953451
0.3125 0.625 0.5625 0.951868
0.34375 0.59375 0.53125 0.972614
0.375 0.59375 0.53125 0.966458
0.34375 0.625 0.53125 0.963332
0.375 0.625 0.53125 0.957293
0.34375 0.59375 0.5625 0.960222
0.375 0.59375 0.5625 0.955036
0.34375 0.625 0.5625 0.948527
0.375 0.625 0.5625 0.943467
0.28125 0.53125 0.59375 0.971817
0.3125 0.53125 0.59375 0.971536
0.28125 0.5625 0.59375 0.960949
0.3125 0.5625 0.59375 0.960674
0.28125 0.53125 0.625 0.956938
0.3125 0.53125 0.625 0.958451
0.28125 0.5625 0.625 0.944282
0.3125 0.5625 0.625 0.945755
0.34375 0.53125 0.59375 0.969414
0.375 0.53125 0.59375 0.965475
0.34375 0.5625 0.59375 0.9586
0.375 0.5625 0.59375 0.954749
0.34375 0.53125 0.625 0.95817
0.375 0.53125 0.625 0.956099
0.34375 0.5625 0.625 0.945482
0.375 0.5625 0.625 0.943466
0.28125 0.59375 0.59375 0.94856
0.3125 0.59375 0.59375 0.948293
0.28125 0.625 0.59375 0.934778
0.3125 0.625 0.59375 0.934518
0.28125 0.59375 0.625 0.930264
0.3125 0.59375 0.625 0.931693
0.28125 0.625 0.625 0.915018
0.3125 0.625 0.625 0.916401
0.34375 0.59375 0.59375 0.946272
0.375 0.59375 0.59375 0.94252
0.34375 0.625 0.59375 0.932556
0.375 0.625 0.59375 0.928912
0.34375 0.59375 0.625 0.931428
0.375 0.59375 0.625 0.929472
0.34375 0.625 0.625 0.916145
0.375 0.625 0.625 0.914253
0.40625 0.53125 0.53125 0.971571
0.4375 0.53125 0.53125 0.961797
0.40625 0.5625 0.53125 0.965943
0.4375 0.5625 0.53125 0.956283
0.40625 0.53125 0.5625 0.966302
0.4375 0.53125 0.5625 0.957452
0.40625 0.5625 0.5625 0.958034
0.4375 0.5625 0.5625 0.949334
0.46875 0.53125 0.53125 0.950451
0.5 0.53125 0.53125 0.937647
0.46875 0.5625 0.53125 0.945066
0.5 0.5625 0.53125 0.932407
0.46875 0.53125 0.5625 0.947006
0.5 0.53125 0.5625 0.935075
0.46875 0.5625 0.5625 0.939065
0.5 0.5625 0.5625 0.927333
0.40625 0.59375 0.53125 0.958581
0.4375 0.59375 0.53125 0.949068
0.40625 0.625 0.53125 0.949565
0.4375 0.625 0.53125 0.94023
0.40625 0.59375 0.5625 0.948146
0.4375 0.59375 0.5625 0.939625
0.40625 0.625 0.5625 0.936743
0.4375 0.625 0.5625 0.928426
0.46875 0.59375 0.53125 0.938019
0.5 0.59375 0.53125 0.925548
0.46875 0.625 0.53125 0.929386
0.5 0.625 0.53125 0.917143
0.46875 0.59375 0.5625 0.929565
0.5 0.59375 0.5625 0.918069
0.46875 0.625 0.5625 0.918604
0.5 0.625 0.5625 0.907376
0.40625 0.53125 0.59375 0.959765
0.4375 0.53125 0.59375 0.952345
0.40625 0.5625 0.59375 0.949165
0.4375 0.5625 0.59375 0.941909
0.40625 0.53125 0.625 0.952261
0.4375 0.53125 0.625 0.946699
0.40625 0.5625 0.625 0.939729
0.4375 0.5625 0.625 0.934313
0.46875 0.53125 0.59375 0.943298
0.5 0.53125 0.59375 0.932717
0.46875 0.5625 0.59375 0.933059
0.5 0.5625 0.59375 0.922706
0.46875 0.53125 0.625 0.939473
0.5 0.53125 0.625 0.930661
0.46875 0.5625 0.625 0.927275
0.5 0.5625 0.625 0.91869
0.40625 0.59375 0.59375 0.937079
0.4375 0.59375 0.59375 0.930007
0.40625 0.625 0.59375 0.923627
0.4375 0.625 0.59375 0.916757
0.40625 0.59375 0.625 0.925846
0.4375 0.59375 0.625 0.920589
0.40625 0.625 0.625 0.910745
0.4375 0.625 0.625 0.905658
0.46875 0.59375 0.59375 0.921378
0.5 0.59375 0.59375 0.911283
0.46875 0.625 0.59375 0.908373
0.5 0.625 0.59375 0.89856
0.46875 0.59375 0.625 0.913756
0.5 0.59375 0.625 0.90542
0.46875 0.625 0.625 0.899045
0.5 0.625 0.625 0.890974
0.28125 0.65625 0.53125 0.959054
0.3125 0.65625 0.53125 0.956634
0.28125 0.6875 0.53125 0.946514
0.3125 0.6875 0.53125 0.944157
0.28125 0.65625 0.5625 0.940189
0.3125 0.65625 0.5625 0.93865
0.28125 0.6875 0.5625 0.925616
0.3125 0.6875 0.5625 0.924123
0.34375 0.65625 0.53125 0.95245
0.375 0.65625 0.53125 0.946547
0.34375 0.6875 0.53125 0.940082
0.375 0.6875 0.53125 0.934332
0.34375 0.65625 0.5625 0.935402
0.375 0.65625 0.5625 0.930481
0.34375 0.6875 0.5625 0.920975
0.375 0.6875 0.5625 0.916206
0.28125 0.71875 0.53125 0.932596
0.3125 0.71875 0.53125 0.930309
0.28125 0.75 0.53125 0.917437
0.3125 0.75 0.53125 0.915223
0.28125 0.71875 0.5625 0.909868
0.3125 0.71875 0.5625 0.908427
0.28125 0.75 0.5625 0.893089
0.3125 0.75 0.5625 0.891701
0.34375 0.71875 0.53125 0.926352
0.375 0.71875 0.53125 0.92077
0.34375 0.75 0.53125 0.911394
0.375 0.75 0.53125 0.905991
0.34375 0.71875 0.5625 0.905385
0.375 0.71875 0.5625 0.900776
0.34375 0.75 0.5625 0.88877
0.375 0.75 0.5625 0.884329
0.28125 0.65625 0.59375 0.919736
0.3125 0.65625 0.59375 0.919484
0.28125 0.6875 0.59375 0.903574
0.3125 0.6875 0.59375 0.903331
0.28125 0.65625 0.625 0.898685
0.3125 0.65625 0.625 0.900018
0.28125 0.6875 0.625 0.881406
0.3125 0.6875 0.625 0.882689
0.34375 0.65625 0.59375 0.917585
0.375 0.65625 0.59375 0.914058
0.34375 0.6875 0.59375 0.901499
0.375 0.6875 0.59375 0.898094
0.34375 0.65625 0.625 0.899772
0.375 0.65625 0.625 0.897947
0.34375 0.6875 0.625 0.882452
0.375 0.6875 0.625 0.880697
0.28125 0.71875 0.59375 0.886435
0.3125 0.71875 0.59375 0.886202
0.28125 0.75 0.59375 0.868461
0.3125 0.75 0.59375 0.868237
0.28125 0.71875 0.625 0.863324
0.3125 0.71875 0.625 0.864554
0.28125 0.75 0.625 0.844575
0.3125 0.75 0.625 0.845753
0.34375 0.71875 0.59375 0.884438
0.375 0.71875 0.59375 0.881162
0.34375 0.75 0.59375 0.866544
0.375 0.75 0.59375 0.8634
0.34375 0.71875 0.625 0.864327
0.375 0.71875 0.625 0.862643
0.34375 0.75 0.625 0.845535
0.375 0.75 0.625 0.843924
0.40625 0.65625 0.53125 0.938992
0.4375 0.65625 0.53125 0.929863
0.40625 0.6875 0.53125 0.92697
0.4375 0.6875 0.53125 0.918073
0.40625 0.65625 0.5625 0.923941
0.4375 0.65625 0.5625 0.91585
0.40625 0.6875 0.5625 0.909865
0.4375 0.6875 0.5625 0.902018
0.46875 0.65625 0.53125 0.919256
0.5 0.65625 0.53125 0.907278
0.46875 0.6875 0.53125 0.907734
0.5 0.6875 0.53125 0.896053
0.46875 0.65625 0.5625 0.906292
0.5 0.65625 0.5625 0.895362
0.46875 0.6875 0.5625 0.892747
0.5 0.6875 0.5625 0.882141
0.40625 0.71875 0.53125 0.91362
0.4375 0.71875 0.53125 0.904978
0.40625 0.75 0.53125 0.899069
0.4375 0.75 0.53125 0.890699
0.40625 0.71875 0.5625 0.894647
0.4375 0.71875 0.5625 0.887061
0.40625 0.75 0.5625 0.878422
0.4375 0.75 0.5625 0.871108
0.46875 0.71875 0.53125 0.89493
0.5 0.71875 0.53125 0.883575
0.46875 0.75 0.53125 0.880966
0.5 0.75 0.53125 0.869961
0.46875 0.71875 0.5625 0.878093
0.5 0.71875 0.5625 0.867831
0.46875 0.75 0.5625 0.862459
0.5 0.75 0.5625 0.852559
0.40625 0.65625 0.59375 0.908941
0.4375 0.65625 0.59375 0.902287
0.40625 0.6875 0.59375 0.893155
0.4375 0.6875 0.59375 0.88673
0.40625 0.65625 0.625 0.894563
0.4375 0.65625 0.625 0.889656
0.40625 0.6875 0.625 0.877442
0.4375 0.6875 0.625 0.872721
0.46875 0.65625 0.59375 0.894166
0.5 0.65625 0.59375 0.884657
0.46875 0.6875 0.59375 0.878886
0.5 0.6875 0.59375 0.869699
0.46875 0.65625 0.625 0.883275
0.5 0.65625 0.625 0.875484
0.46875 0.6875 0.625 0.86658
0.5 0.6875 0.625 0.859081
0.40625 0.71875 0.59375 0.876407
0.4375 0.71875 0.59375 0.870221
0.40625 0.75 0.59375 0.858834
0.4375 0.75 0.59375 0.852894
0.40625 0.71875 0.625 0.859521
0.4375 0.71875 0.625 0.85499
0.40625 0.75 0.625 0.840936
0.4375 0.75 0.625 0.836599
0.46875 0.71875 0.59375 0.862665
0.5 0.71875 0.59375 0.853813
0.46875 0.75 0.59375 0.845636
0.5 0.75 0.59375 0.837129
0.46875 0.71875 0.625 0.849097
0.5 0.71875 0.625 0.841897
0.46875 0.75 0.625 0.830956
0.5 0.75 0.625 0.82406
0.28125 0.53125 0.65625 0.940244
0.3125 0.53125 0.65625 0.943812
0.28125 0.5625 0.65625 0.926354
0.3125 0.5625 0.65625 0.929817
0.28125 0.53125 0.6875 0.922571
0.3125 0.53125 0.6875 0.92833
0.28125 0.5625 0.6875 0.908004
0.3125 0.5625 0.6875 0.913582
0.34375 0.53125 0.65625 0.945657
0.375 0.53125 0.65625 0.945758
0.34375 0.5625 0.65625 0.931607
0.375 0.5625 0.65625 0.931705
0.34375 0.53125 0.6875 0.93246
0.375 0.53125 0.6875 0.934916
0.34375 0.5625 0.6875 0.917582
0.375 0.5625 0.6875 0.919959
0.28125 0.59375 0.65625 0.911244
0.3125 0.59375 0.65625 0.914594
0.28125 0.625 0.65625 0.895053
0.3125 0.625 0.65625 0.898285
0.28125 0.59375 0.6875 0.892334
0.3125 0.59375 0.6875 0.89772
0.28125 0.625 0.6875 0.875696
0.3125 0.625 0.6875 0.880882
0.34375 0.59375 0.65625 0.916326
0.375 0.59375 0.65625 0.916421
0.34375 0.625 0.65625 0.899955
0.375 0.625 0.65625 0.900047
0.34375 0.59375 0.6875 0.901581
0.375 0.59375 0.6875 0.903876
0.34375 0.625 0.6875 0.884598
0.375 0.625 0.6875 0.886807
0.28125 0.53125 0.71875 0.904671
0.3125 0.53125 0.71875 0.912647
0.28125 0.5625 0.71875 0.889959
0.3125 0.5625 0.71875 0.897675
0.28125 0.53125 0.75 0.887302
0.3125 0.53125 0.75 0.897422
0.28125 0.5625 0.75 0.87292
0.3125 0.5625 0.75 0.88271
0.34375 0.53125 0.71875 0.919111
0.375 0.53125 0.71875 0.923997
0.34375 0.5625 0.71875 0.903928
0.375 0.5625 0.71875 0.908653
0.34375 0.53125 0.75 0.906168
0.375 0.53125 0.75 0.913453
0.34375 0.5625 0.75 0.89117
0.375 0.5625 0.75 0.898214
0.28125 0.59375 0.71875 0.874222
0.3125 0.59375 0.71875 0.881666
0.28125 0.625 0.71875 0.857595
0.3125 0.625 0.71875 0.864757
0.28125 0.59375 0.75 0.857557
0.3125 0.59375 0.75 0.867004
0.28125 0.625 0.75 0.841343
0.3125 0.625 0.75 0.850432
0.34375 0.59375 0.71875 0.887696
0.375 0.59375 0.71875 0.892252
0.34375 0.625 0.71875 0.870556
0.375 0.625 0.71875 0.874937
0.34375 0.59375 0.75 0.875163
0.375 0.59375 0.75 0.881955
0.34375 0.625 0.75 0.85828
0.375 0.625 0.75 0.864811
0.40625 0.53125 0.65625 0.944113
0.4375 0.53125 0.65625 0.940741
0.40625 0.5625 0.65625 0.930109
0.4375 0.5625 0.65625 0.926837
0.40625 0.53125 0.6875 0.93567
0.4375 0.53125 0.6875 0.934715
0.40625 0.5625 0.6875 0.92069
0.4375 0.5625 0.6875 0.919765
0.46875 0.53125 0.65625 0.935678
0.5 0.53125 0.65625 0.92898
0.46875 0.5625 0.65625 0.921923
0.5 0.5625 0.65625 0.915421
0.46875 0.53125 0.6875 0.932061
0.5 0.53125 0.6875 0.927736
0.46875 0.5625 0.6875 0.917195
0.5 0.5625 0.6875 0.913007
0.40625 0.59375 0.65625 0.914877
0.4375 0.59375 0.65625 0.911712
0.40625 0.625 0.65625 0.898558
0.4375 0.625 0.65625 0.895504
0.40625 0.59375 0.6875 0.904581
0.4375 0.59375 0.6875 0.903688
0.40625 0.625 0.6875 0.887486
0.4375 0.625 0.6875 0.886627
0.46875 0.59375 0.65625 0.906957
0.5 0.59375 0.65625 0.900664
0.46875 0.625 0.65625 0.890918
0.5 0.625 0.65625 0.884845
0.46875 0.59375 0.6875 0.901208
0.5 0.59375 0.6875 0.897164
0.46875 0.625 0.6875 0.884239
0.5 0.625 0.6875 0.880347
0.40625 0.53125 0.71875 0.927253
0.4375 0.53125 0.71875 0.928842
0.40625 0.5625 0.71875 0.9118
0.4375 0.5625 0.71875 0.913337
0.40625 0.53125 0.75 0.919203
0.4375 0.53125 0.75 0.923356
0.40625 0.5625 0.75 0.903773
0.4375 0.5625 0.75 0.907787
0.46875 0.53125 0.71875 0.928748
0.5 0.53125 0.71875 0.926971
0.46875 0.5625 0.71875 0.913245
0.5 0.5625 0.71875 0.911528
0.46875 0.53125 0.75 0.925869
0.5 0.53125 0.75 0.926714
0.46875 0.5625 0.75 0.910215
0.5 0.5625 0.75 0.911031
0.40625 0.59375 0.71875 0.895287
0.4375 0.59375 0.71875 0.896768
0.40625 0.625 0.71875 0.877854
0.4375 0.625 0.71875 0.879278
0.40625 0.59375 0.75 0.887312
0.4375 0.59375 0.75 0.89118
0.40625 0.625 0.75 0.869961
0.4375 0.625 0.75 0.873678
0.46875 0.59375 0.71875 0.89668
0.5 0.59375 0.71875 0.895024
0.46875 0.625 0.71875 0.879193
0.5 0.625 0.71875 0.877601
0.46875 0.59375 0.75 0.89352
0.5 0.59375 0.75 0.894306
0.46875 0.625 0.75 0.875926
0.5 0.625 0.75 0.876681
0.28125 0.65625 0.65625 0.87792
0.3125 0.65625 0.65625 0.881029
0.28125 0.6875 0.65625 0.859986
0.3125 0.6875 0.65625 0.862969
0.28125 0.65625 0.6875 0.858227
0.3125 0.65625 0.6875 0.863207
0.28125 0.6875 0.6875 0.840063
0.3125 0.6875 0.6875 0.844833
0.34375 0.65625 0.65625 0.882636
0.375 0.65625 0.65625 0.882724
0.34375 0.6875 0.65625 0.86451
0.375 0.6875 0.65625 0.864595
0.34375 0.65625 0.6875 0.866775
0.375 0.65625 0.6875 0.868896
0.34375 0.6875 0.6875 0.848251
0.375 0.6875 0.6875 0.850281
0.28125 0.71875 0.65625 0.841388
0.3125 0.71875 0.65625 0.844242
0.28125 0.75 0.65625 0.822256
0.3125 0.75 0.65625 0.824982
0.28125 0.71875 0.6875 0.821334
0.3125 0.71875 0.6875 0.825893
0.28125 0.75 0.6875 0.802166
0.3125 0.75 0.6875 0.806513
0.34375 0.71875 0.65625 0.845717
0.375 0.71875 0.65625 0.845798
0.34375 0.75 0.65625 0.82639
0.375 0.75 0.65625 0.826468
0.34375 0.71875 0.6875 0.829158
0.375 0.71875 0.6875 0.831098
0.34375 0.75 0.6875 0.809627
0.375 0.75 0.6875 0.811476
0.28125 0.65625 0.71875 0.840209
0.3125 0.65625 0.71875 0.847081
0.28125 0.6875 0.71875 0.822193
0.3125 0.6875 0.71875 0.828771
0.28125 0.65625 0.75 0.824401
0.3125 0.65625 0.75 0.833126
0.28125 0.6875 0.75 0.806856
0.3125 0.6875 0.75 0.815211
0.34375 0.65625 0.71875 0.852645
0.375 0.65625 0.71875 0.856846
0.34375 0.6875 0.71875 0.834096
0.375 0.6875 0.71875 0.838115
0.34375 0.65625 0.75 0.840655
0.375 0.65625 0.75 0.846918
0.34375 0.6875 0.75 0.822417
0.375 0.6875 0.75 0.82841
0.28125 0.71875 0.71875 0.803672
0.3125 0.71875 0.71875 0.809955
0.28125 0.75 0.71875 0.784764
0.3125 0.75 0.71875 0.790754
0.28125 0.71875 0.75 0.788827
0.3125 0.71875 0.75 0.796809
0.28125 0.75 0.75 0.770426
0.3125 0.75 0.75 0.778038
0.34375 0.71875 0.71875 0.815039
0.375 0.71875 0.71875 0.818876
0.34375 0.75 0.71875 0.795598
0.375 0.75 0.71875 0.799253
0.34375 0.71875 0.75 0.803692
0.375 0.71875 0.75 0.809414
0.34375 0.75 0.75 0.784599
0.375 0.75 0.75 0.79005
0.40625 0.65625 0.65625 0.881292
0.4375 0.65625 0.65625 0.878355
0.40625 0.6875 0.65625 0.863221
0.4375 0.6875 0.65625 0.860404
0.40625 0.65625 0.6875 0.869548
0.4375 0.65625 0.6875 0.868723
0.40625 0.6875 0.6875 0.850905
0.4375 0.6875 0.6875 0.850116
0.46875 0.65625 0.65625 0.873943
0.5 0.65625 0.65625 0.868099
0.46875 0.6875 0.65625 0.85617
0.5 0.6875 0.65625 0.850561
0.46875 0.65625 0.6875 0.866431
0.5 0.65625 0.6875 0.862694
0.46875 0.6875 0.6875 0.84792
0.5 0.6875 0.6875 0.844341
0.40625 0.71875 0.65625 0.844484
0.4375 0.71875 0.65625 0.841787
0.40625 0.75 0.65625 0.825213
0.4375 0.75 0.65625 0.822638
0.40625 0.71875 0.6875 0.831694
0.4375 0.71875 0.6875 0.83094
0.40625 0.75 0.6875 0.812044
0.4375 0.75 0.6875 0.811324
0.46875 0.71875 0.65625 0.837734
0.5 0.71875 0.65625 0.832364
0.46875 0.75 0.65625 0.818767
0.5 0.75 0.65625 0.813637
0.46875 0.71875 0.6875 0.828842
0.5 0.71875 0.6875 0.825422
0.46875 0.75 0.6875 0.809325
0.5 0.75 0.6875 0.806064
0.40625 0.65625 0.71875 0.859643
0.4375 0.65625 0.71875 0.861008
0.40625 0.6875 0.71875 0.840791
0.4375 0.6875 0.71875 0.842096
0.40625 0.65625 0.75 0.851856
0.4375 0.65625 0.75 0.85542
0.40625 0.6875 0.75 0.833133
0.4375 0.6875 0.75 0.836541
0.46875 0.65625 0.71875 0.860927
0.5 0.65625 0.71875 0.8594
0.46875 0.6875 0.71875 0.842018
0.5 0.6875 0.71875 0.840558
0.46875 0.65625 0.75 0.857574
0.5 0.65625 0.75 0.858298
0.46875 0.6875 0.75 0.838601
0.5 0.6875 0.75 0.839292
0.40625 0.71875 0.71875 0.82143
0.4375 0.71875 0.71875 0.822676
0.40625 0.75 0.71875 0.801685
0.4375 0.75 0.71875 0.802872
0.40625 0.71875 0.75 0.813922
0.4375 0.71875 0.75 0.817174
0.40625 0.75 0.75 0.794344
0.4375 0.75 0.75 0.79744
0.46875 0.71875 0.71875 0.822601
0.5 0.71875 0.71875 0.821207
0.46875 0.75 0.71875 0.8028
0.5 0.75 0.71875 0.801472
0.46875 0.71875 0.75 0.819138
0.5 0.71875 0.75 0.819798
0.46875 0.75 0.75 0.799311
0.5 0.75 0.75 0.799938
0 0.78125 0.53125 0.851905
0.03125 0.78125 0.53125 0.862885
0.0625 0.78125 0.53125 0.872665
0 0.8125 0.53125 0.83651
0.03125 0.8125 0.53125 0.847091
0.0625 0.8125 0.53125 0.856512
0 0.78125 0.5625 0.82342
0.03125 0.78125 0.5625 0.834282
0.0625 0.78125 0.5625 0.844046
0 0.8125 0.5625 0.807115
0.03125 0.8125 0.5625 0.817545
0.0625 0.8125 0.5625 0.826917
0.09375 0.78125 0.53125 0.881153
0.125 0.78125 0.53125 0.888264
0.09375 0.8125 0.53125 0.864684
0.125 0.8125 0.53125 0.871529
0.09375 0.78125 0.5625 0.852623
0.125 0.78125 0.5625 0.859932
0.09375 0.8125 0.5625 0.835146
0.125 0.8125 0.5625 0.842157
0 0.84375 0.53125 0.820345
0.03125 0.84375 0.53125 0.830516
0.0625 0.84375 0.53125 0.839567
0 0.875 0.53125 0.80353
0.03125 0.875 0.53125 0.813284
0.0625 0.875 0.53125 0.821961
0 0.84375 0.5625 0.790222
0.03125 0.84375 0.5625 0.800215
0.0625 0.84375 0.5625 0.80919
0 0.875 0.5625 0.772852
0.03125 0.875 0.5625 0.782408
0.0625 0.875 0.5625 0.790986
0.09375 0.84375 0.53125 0.847417
0.125 0.84375 0.53125 0.853989
0.09375 0.875 0.53125 0.829482
0.125 0.875 0.53125 0.835778
0.09375 0.84375 0.5625 0.817068
0.125 0.84375 0.5625 0.823777
0.09375 0.875 0.5625 0.798512
0.125 0.875 0.5625 0.804918
0 0.78125 0.59375 0.79248
0.03125 0.78125 0.59375 0.803459
0.0625 0.78125 0.59375 0.813459
0 0.8125 0.59375 0.775737
0.03125 0.8125 0.59375 0.786252
0.0625 0.8125 0.59375 0.795825
0 0.78125 0.625 0.760883
0.03125 0.78125 0.625 0.772152
0.0625 0.78125 0.625 0.782568
0 0.8125 0.625 0.744122
0.03125 0.8125 0.625 0.754895
0.0625 0.8125 0.625 0.764848
0.09375 0.78125 0.59375 0.822394
0.125 0.78125 0.59375 0.830183
0.09375 0.8125 0.59375 0.804373
0.125 0.8125 0.59375 0.811822
0.09375 0.78125 0.625 0.792049
0.125 0.78125 0.625 0.800513
0.09375 0.8125 0.625 0.773901
0.125 0.8125 0.625 0.781979
0 0.84375 0.59375 0.758561
0.03125 0.84375 0.59375 0.768612
0.0625 0.84375 0.59375 0.777757
0 0.875 0.59375 0.741055
0.03125 0.875 0.59375 0.750645
0.0625 0.875 0.59375 0.759366
0 0.84375 0.625 0.72705
0.03125 0.84375 0.625 0.737331
0.0625 0.84375 0.625 0.746823
0 0.875 0.625 0.709758
0.03125 0.875 0.625 0.719554
0.0625 0.875 0.625 0.728592
0.09375 0.84375 0.59375 0.78592
0.125 0.84375 0.59375 0.793029
0.09375 0.875 0.59375 0.767145
0.125 0.875 0.59375 0.773918
0.09375 0.84375 0.625 0.755452
0.125 0.84375 0.625 0.763148
0.09375 0.875 0.625 0.736803
0.125 0.875 0.625 0.744122
0.15625 0.78125 0.53125 0.893928
0.1875 0.78125 0.53125 0.898086
0.15625 0.8125 0.53125 0.87698
0.1875 0.8125 0.53125 0.880981
0.15625 0.78125 0.5625 0.865903
0.1875 0.78125 0.5625 0.870477
0.15625 0.8125 0.5625 0.847882
0.1875 0.8125 0.5625 0.852266
0.21875 0.78125 0.53125 0.900696
0.25 0.78125 0.53125 0.901729
0.21875 0.8125 0.53125 0.883492
0.25 0.8125 0.53125 0.884486
0.21875 0.78125 0.5625 0.873607
0.25 0.78125 0.5625 0.87526
0.21875 0.8125 0.5625 0.855266
0.25 0.8125 0.5625 0.856851
0.15625 0.84375 0.53125 0.859222
0.1875 0.84375 0.53125 0.863062
0.15625 0.875 0.53125 0.840789
0.1875 0.875 0.53125 0.844466
0.15625 0.84375 0.5625 0.829254
0.1875 0.84375 0.5625 0.833446
0.15625 0.875 0.5625 0.810146
0.1875 0.875 0.5625 0.814148
0.21875 0.84375 0.53125 0.865471
0.25 0.84375 0.53125 0.866426
0.21875 0.875 0.53125 0.846773
0.25 0.875 0.53125 0.847686
0.21875 0.84375 0.5625 0.836315
0.25 0.84375 0.5625 0.83783
0.21875 0.875 0.5625 0.816885
0.25 0.875 0.5625 0.818331
0.15625 0.78125 0.59375 0.836755
0.1875 0.78125 0.59375 0.842046
0.15625 0.8125 0.59375 0.818105
0.1875 0.8125 0.59375 0.823162
0.15625 0.78125 0.625 0.807887
0.1875 0.78125 0.625 0.814104
0.15625 0.8125 0.625 0.789013
0.1875 0.8125 0.625 0.794942
0.21875 0.78125 0.59375 0.846007
0.25 0.78125 0.59375 0.848597
0.21875 0.8125 0.59375 0.826946
0.25 0.8125 0.59375 0.829421
0.21875 0.78125 0.625 0.819107
0.25 0.78125 0.625 0.822849
0.21875 0.8125 0.625 0.799712
0.25 0.8125 0.625 0.803278
0.15625 0.84375 0.59375 0.799023
0.1875 0.84375 0.59375 0.803846
0.15625 0.875 0.59375 0.779626
0.1875 0.875 0.59375 0.784217
0.15625 0.84375 0.625 0.769846
0.1875 0.84375 0.625 0.775489
0.15625 0.875 0.625 0.750489
0.1875 0.875 0.625 0.755851
0.21875 0.84375 0.59375 0.807454
0.25 0.84375 0.59375 0.809814
0.21875 0.875 0.59375 0.787651
0.25 0.875 0.59375 0.789896
0.21875 0.84375 0.625 0.780027
0.25 0.84375 0.625 0.78342
0.21875 0.875 0.625 0.760162
0.25 0.875 0.625 0.763384
0 0.90625 0.53125 0.786182
0.03125 0.90625 0.53125 0.795516
0.0625 0.90625 0.53125 0.803816
0 0.9375 0.53125 0.768412
0.03125 0.9375 0.53125 0.777328
0.0625 0.9375 0.53125 0.785252
0 0.90625 0.5625 0.755115
0.03125 0.90625 0.5625 0.764236
0.0625 0.90625 0.5625 0.772418
0 0.9375 0.5625 0.737111
0.03125 0.9375 0.5625 0.745802
0.0625 0.9375 0.5625 0.753595
0.09375 0.90625 0.53125 0.811008
0.125 0.90625 0.53125 0.817025
